CVE_INEGI,CVE_ENT,CVE_MUN,NOM_ENT,NOM_MUN,Tarifa,Consumo 2010,Consumo 2011,Consumo 2012,Consumo 2013,Consumo 2014,Consumo 2015,Consumo 2016,Usuarios 2010,Usuarios 2011,Usuarios 2012,Usuarios 2013,Usuarios 2014,Usuarios 2015,Usuarios 2016
5031.0,5,31,Coahuila de Zaragoza                              ,San Buenaventura                                  ,DAC,103053.0,96038.0,140694.0,95562.0,129717.0,65477.0,167120.0,6.0,7.0,6.0,3.0,3.0,7.0,4.0
5032.0,5,32,Coahuila de Zaragoza                              ,San Juan de Sabinas                               ,1E,39985007.0,48001250.0,44962157.0,42988181.0,44000880.0,46053539.0,47191550.0,13361.0,13758.0,14191.0,14280.0,14477.0,14746.0,14959.0
5032.0,5,32,Coahuila de Zaragoza                              ,San Juan de Sabinas                               ,DAC,50247.0,107708.0,80587.0,160572.0,82640.0,23291.0,7841.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0
5033.0,5,33,Coahuila de Zaragoza                              ,San Pedro                                         ,1C,34838240.0,36612913.0,28729081.0,29016772.0,29954815.0,28276193.0,28121561.0,20859.0,20275.0,17528.0,20209.0,20136.0,19773.0,21708.0
5033.0,5,33,Coahuila de Zaragoza                              ,San Pedro                                         ,DAC,265859.0,1307375.0,112228.0,215725.0,682733.0,263884.0,206301.0,12.0,3.0,2.0,12.0,8.0,6.0,31.0
5034.0,5,34,Coahuila de Zaragoza                              ,Sierra Mojada                                     ,1B,616323.0,694406.0,516264.0,508609.0,528468.0,534364.0,708564.0,346.0,276.0,292.0,379.0,387.0,498.0,618.0
5034.0,5,34,Coahuila de Zaragoza                              ,Sierra Mojada                                     ,DAC,7941.0,17639.0,4156.0,20493.0,5970.0,111280.0,8599.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0
5035.0,5,35,Coahuila de Zaragoza                              ,Torreon                                           ,1C,356366109.0,374989874.0,364485360.0,353080268.0,342545482.0,336954406.0,339647589.0,174900.0,169871.0,162779.0,188685.0,185806.0,180897.0,189955.0
5035.0,5,35,Coahuila de Zaragoza                              ,Torreon                                           ,DAC,8834206.0,9509704.0,7518447.0,8628434.0,12608084.0,9176946.0,8302195.0,525.0,552.0,427.0,544.0,484.0,517.0,466.0
5036.0,5,36,Coahuila de Zaragoza                              ,Viesca                                            ,1D,5346536.0,5419124.0,4963406.0,5042622.0,4669405.0,4574800.0,4433052.0,4044.0,3839.0,3788.0,4254.0,4273.0,4075.0,3941.0
5036.0,5,36,Coahuila de Zaragoza                              ,Viesca                                            ,DAC,46298.0,28046.0,2054.0,7630.0,63591.0,57054.0,9103.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5037.0,5,37,Coahuila de Zaragoza                              ,Villa Union                                       ,1C,5067617.0,5490631.0,5497502.0,5296690.0,5514100.0,5631646.0,5638611.0,2454.0,2488.0,2518.0,2529.0,2587.0,2614.0,2666.0
5037.0,5,37,Coahuila de Zaragoza                              ,Villa Union                                       ,DAC,224183.0,152402.0,96659.0,62389.0,57728.0,91507.0,73492.0,9.0,6.0,7.0,3.0,3.0,7.0,1.0
5038.0,5,38,Coahuila de Zaragoza                              ,Zaragoza                                          ,1E,11950215.0,13512258.0,12595374.0,12074019.0,12850678.0,13658177.0,13770604.0,4645.0,4683.0,4768.0,4854.0,4976.0,5011.0,5079.0
5038.0,5,38,Coahuila de Zaragoza                              ,Zaragoza                                          ,DAC,19974.0,41095.0,74685.0,3216.0,0.0,109341.0,29520.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
6001.0,6,1,Colima                                            ,Armeria                                           ,1B,14500028.0,13822965.0,14287077.0,14266818.0,15142208.0,15275719.0,15784643.0,10091.0,9627.0,9999.0,9954.0,10091.0,10201.0,10389.0
6001.0,6,1,Colima                                            ,Armeria                                           ,DAC,390384.0,387693.0,316853.0,264628.0,281822.0,294318.0,337809.0,57.0,54.0,47.0,35.0,42.0,49.0,50.0
6002.0,6,2,Colima                                            ,Colima                                            ,1B,75341831.0,79742657.0,82129618.0,82748921.0,86033566.0,88939046.0,93089166.0,51066.0,51735.0,53154.0,53895.0,55497.0,56248.0,57651.0
6002.0,6,2,Colima                                            ,Colima                                            ,DAC,4206710.0,4663588.0,4697811.0,4665387.0,4702688.0,4720600.0,4737245.0,521.0,637.0,593.0,624.0,575.0,697.0,615.0
6003.0,6,3,Colima                                            ,Comala                                            ,1A,7048609.0,7298649.0,7416205.0,7466180.0,7668699.0,7971145.0,8006963.0,6058.0,6239.0,6514.0,6544.0,6671.0,6846.0,7030.0
6003.0,6,3,Colima                                            ,Comala                                            ,DAC,472289.0,491550.0,386701.0,477650.0,490194.0,484101.0,515976.0,80.0,88.0,76.0,89.0,93.0,98.0,94.0
6004.0,6,4,Colima                                            ,Coquimatlan                                       ,1B,7915098.0,8586525.0,8371430.0,8689026.0,9156202.0,9426165.0,9662398.0,5838.0,6168.0,6396.0,6574.0,6597.0,6828.0,7029.0
6004.0,6,4,Colima                                            ,Coquimatlan                                       ,DAC,75059.0,51166.0,66944.0,70787.0,100210.0,123048.0,151337.0,11.0,8.0,15.0,9.0,10.0,20.0,17.0
6005.0,6,5,Colima                                            ,Cuauhtemoc                                        ,1A,10004640.0,10287985.0,11125859.0,10911495.0,10972769.0,11742374.0,12097582.0,8452.0,9083.0,9354.0,9436.0,9432.0,10061.0,10314.0
6005.0,6,5,Colima                                            ,Cuauhtemoc                                        ,DAC,294355.0,325205.0,300560.0,374124.0,401626.0,348237.0,437388.0,46.0,53.0,45.0,59.0,60.0,75.0,72.0
6006.0,6,6,Colima                                            ,Ixtlahuacan                                       ,1B,1851554.0,2154373.0,2253179.0,2290565.0,2784298.0,2791749.0,2654868.0,1772.0,1870.0,1953.0,1941.0,2345.0,2034.0,2080.0
6006.0,6,6,Colima                                            ,Ixtlahuacan                                       ,DAC,28708.0,24902.0,37511.0,32965.0,33313.0,32277.0,62337.0,3.0,5.0,10.0,5.0,5.0,8.0,10.0
6007.0,6,7,Colima                                            ,Manzanillo                                        ,1B,90622351.0,102373652.0,105218616.0,110909266.0,118127763.0,125721267.0,131302162.0,56967.0,60360.0,62878.0,64778.0,66820.0,68811.0,70496.0
6007.0,6,7,Colima                                            ,Manzanillo                                        ,DAC,8018334.0,9122714.0,9519806.0,9746273.0,10551104.0,11623663.0,11401948.0,978.0,1228.0,1197.0,1222.0,1178.0,1514.0,1391.0
6008.0,6,8,Colima                                            ,Minatitlan                                        ,1A,2773687.0,2891000.0,2949217.0,3037388.0,3282084.0,3334306.0,3351625.0,2724.0,2506.0,2616.0,2699.0,2848.0,2825.0,2898.0
6008.0,6,8,Colima                                            ,Minatitlan                                        ,DAC,77196.0,60076.0,40470.0,40745.0,38566.0,43709.0,52885.0,8.0,10.0,8.0,11.0,7.0,13.0,11.0
6009.0,6,9,Colima                                            ,Tecoman                                           ,1B,51991430.0,54512182.0,55453784.0,56377678.0,59123014.0,61380433.0,62361236.0,32482.0,33434.0,34215.0,34737.0,35651.0,36125.0,36799.0
6009.0,6,9,Colima                                            ,Tecoman                                           ,DAC,2426946.0,2453062.0,2297891.0,2294115.0,2428085.0,2153917.0,2836652.0,328.0,364.0,317.0,307.0,307.0,385.0,379.0
6010.0,6,10,Colima                                            ,Villa de Alvarez                                  ,1B,58433408.0,64792014.0,66779378.0,69757862.0,73529541.0,76585016.0,79301499.0,43149.0,45057.0,46215.0,48139.0,49479.0,51062.0,52984.0
6010.0,6,10,Colima                                            ,Villa de Alvarez                                  ,DAC,809104.0,867032.0,1078607.0,1197236.0,1210601.0,1786935.0,1328044.0,104.0,131.0,145.0,158.0,143.0,236.0,186.0
7001.0,7,1,Chiapas                                           ,Acacoyagua                                        ,1B,3169900.0,3546691.0,3516924.0,3720140.0,3583661.0,3951692.0,4250820.0,3166.0,3267.0,3493.0,3770.0,3865.0,3983.0,4001.0
7001.0,7,1,Chiapas                                           ,Acacoyagua                                        ,DAC,38158.0,34470.0,54509.0,48600.0,30442.0,35190.0,57756.0,5.0,2.0,7.0,8.0,5.0,8.0,9.0
7002.0,7,2,Chiapas                                           ,Acala                                             ,1B,5528453.0,6177613.0,5960431.0,6291469.0,6412533.0,6468658.0,6628552.0,5489.0,5603.0,5787.0,5999.0,6144.0,6353.0,6481.0
7002.0,7,2,Chiapas                                           ,Acala                                             ,DAC,46144.0,19444.0,41475.0,25503.0,24153.0,16185.0,22007.0,9.0,8.0,8.0,5.0,3.0,5.0,5.0
7003.0,7,3,Chiapas                                           ,Acapetahua                                        ,1D,8442985.0,8713044.0,9040858.0,9114593.0,9373472.0,9646424.0,10296308.0,7267.0,7512.0,7542.0,7884.0,8075.0,8250.0,8164.0
7003.0,7,3,Chiapas                                           ,Acapetahua                                        ,DAC,22200.0,29881.0,31515.0,11982.0,16337.0,23277.0,62836.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0
7004.0,7,4,Chiapas                                           ,Altamirano                                        ,1A,4201733.0,4487151.0,4258625.0,4515223.0,5449175.0,5793331.0,5326044.0,4158.0,4408.0,4569.0,4660.0,4679.0,4802.0,4673.0
7004.0,7,4,Chiapas                                           ,Altamirano                                        ,DAC,337746.0,335509.0,349468.0,297037.0,310635.0,905550.0,1338328.0,84.0,71.0,80.0,63.0,72.0,60.0,1.0
7005.0,7,5,Chiapas                                           ,Amatan                                            ,1B,2544698.0,2435258.0,2667973.0,2720612.0,3134781.0,2997593.0,3320204.0,3031.0,3317.0,3143.0,3263.0,3746.0,4000.0,3766.0
7005.0,7,5,Chiapas                                           ,Amatan                                            ,DAC,38606.0,85196.0,113709.0,51580.0,36179.0,64220.0,74053.0,8.0,10.0,21.0,7.0,7.0,7.0,4.0
7006.0,7,6,Chiapas                                           ,Amatenango de la Frontera                         ,1A,5270705.0,6059403.0,6099333.0,6255378.0,6148826.0,5965515.0,5651802.0,6367.0,6579.0,6945.0,7259.0,7452.0,7283.0,7132.0
7006.0,7,6,Chiapas                                           ,Amatenango de la Frontera                         ,DAC,133846.0,88446.0,101178.0,116739.0,124676.0,143125.0,616396.0,29.0,25.0,35.0,24.0,27.0,25.0,14.0
7007.0,7,7,Chiapas                                           ,Amatenango del Valle                              ,1,1095380.0,1182125.0,1242569.0,1295959.0,1262732.0,3879579.0,3146707.0,1620.0,1629.0,1804.0,1747.0,1795.0,1865.0,1878.0
7007.0,7,7,Chiapas                                           ,Amatenango del Valle                              ,DAC,0.0,0.0,0.0,12038.0,5311.0,939.0,75942.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
7008.0,7,8,Chiapas                                           ,Angel Albino Corzo                                ,1A,4964168.0,5557874.0,5124415.0,5190305.0,5372369.0,5342380.0,4462428.0,5576.0,5721.0,5797.0,6538.0,6874.0,7042.0,6623.0
7008.0,7,8,Chiapas                                           ,Angel Albino Corzo                                ,DAC,284255.0,336431.0,247453.0,128915.0,319331.0,267832.0,1365008.0,69.0,43.0,38.0,21.0,42.0,50.0,26.0
7009.0,7,9,Chiapas                                           ,Arriaga                                           ,1C,18459090.0,19457030.0,19506999.0,19661567.0,20096589.0,21537793.0,28978861.0,12460.0,12759.0,12809.0,13140.0,13401.0,13646.0,13472.0
7009.0,7,9,Chiapas                                           ,Arriaga                                           ,DAC,106276.0,143020.0,182493.0,152387.0,71281.0,92742.0,236613.0,7.0,9.0,13.0,11.0,5.0,11.0,6.0
7010.0,7,10,Chiapas                                           ,Bejucal de Ocampo                                 ,1,745426.0,801101.0,981603.0,876208.0,901195.0,887861.0,1047962.0,1297.0,1322.0,1343.0,1535.0,1628.0,1660.0,1673.0
7010.0,7,10,Chiapas                                           ,Bejucal de Ocampo                                 ,DAC,9578.0,11454.0,10905.0,11859.0,11320.0,21831.0,27796.0,2.0,3.0,3.0,3.0,4.0,4.0,1.0
7011.0,7,11,Chiapas                                           ,Bella Vista                                       ,1A,4287566.0,4458750.0,4852591.0,4914690.0,5131144.0,4314326.0,4313357.0,4583.0,4636.0,5015.0,5205.0,5031.0,4924.0,4683.0
7011.0,7,11,Chiapas                                           ,Bella Vista                                       ,DAC,150837.0,128825.0,156569.0,169476.0,154927.0,205826.0,242324.0,31.0,25.0,38.0,34.0,26.0,23.0,7.0
7012.0,7,12,Chiapas                                           ,Berriozabal                                       ,1A,9614836.0,9991914.0,10002461.0,10761057.0,11124105.0,12367144.0,15376571.0,10269.0,10223.0,10698.0,11052.0,11476.0,14911.0,15184.0
7012.0,7,12,Chiapas                                           ,Berriozabal                                       ,DAC,475438.0,531754.0,484632.0,261493.0,294496.0,442288.0,729211.0,129.0,113.0,78.0,57.0,67.0,84.0,85.0
7013.0,7,13,Chiapas                                           ,Bochil                                            ,1,4814678.0,5548105.0,5062761.0,5445400.0,5540362.0,5742377.0,5476527.0,5754.0,5952.0,6076.0,6096.0,6313.0,6669.0,6302.0
7013.0,7,13,Chiapas                                           ,Bochil                                            ,DAC,237704.0,279623.0,253683.0,173184.0,192097.0,213330.0,504076.0,62.0,74.0,55.0,47.0,50.0,55.0,7.0
7014.0,7,14,Chiapas                                           ,El Bosque                                         ,1A,2785834.0,2742035.0,2875354.0,3931506.0,4182476.0,4226538.0,4238834.0,2521.0,2631.0,2797.0,2870.0,2930.0,2984.0,2840.0
7014.0,7,14,Chiapas                                           ,El Bosque                                         ,DAC,12948.0,13004.0,14643.0,11110.0,13714.0,16733.0,137849.0,3.0,3.0,4.0,4.0,3.0,3.0,0.0
7015.0,7,15,Chiapas                                           ,Cacahoatan                                        ,1A,11043758.0,12180472.0,11337893.0,11100240.0,11264999.0,11279948.0,12023534.0,11932.0,12203.0,12149.0,12367.0,12725.0,13060.0,12272.0
7015.0,7,15,Chiapas                                           ,Cacahoatan                                        ,DAC,568731.0,534699.0,577880.0,464922.0,401339.0,400287.0,694172.0,119.0,127.0,131.0,90.0,87.0,86.0,45.0
7016.0,7,16,Chiapas                                           ,Catazaja                                          ,1B,5675168.0,6059830.0,6472175.0,6700517.0,7286328.0,7129285.0,7857135.0,4656.0,4822.0,4883.0,4975.0,5257.0,5252.0,5116.0
7016.0,7,16,Chiapas                                           ,Catazaja                                          ,DAC,175258.0,321645.0,314171.0,287337.0,350892.0,387704.0,171915.0,41.0,44.0,49.0,47.0,54.0,58.0,63.0
7017.0,7,17,Chiapas                                           ,Cintalapa                                         ,1A,18987289.0,20714916.0,20436812.0,20713042.0,21095422.0,20746343.0,20645428.0,18731.0,19174.0,19922.0,20263.0,21242.0,21891.0,21619.0
